Stress,eyeMoveUp,eyeMoveDown,eyeMoveLeft,eyeMoveRight,blinkSpeed,blinkStrength,walking,roll,pitch,yaw,accX,accY,accZ
1.7866,0.013333333,0.025833333,0.029166667,0.041666667,2.383333333,1.349166667,0,-2.54485,7.8325,168.6726167,0.420833333,-0.028645833,-15.94015625
2.7265,0.044166667,0.069166667,0.114166667,0.125833333,5.691666667,3.55,0.089166667,-3.652333333,25.42766667,200.0500333,0.90515625,4.515572917,-14.23692708
1.3254,0.014166667,0.014166667,0.019166667,0.018333333,1.575,0.98,0,-3.0321,5.328666667,39.78451667,0.457447917,-0.873385417,-15.86708333
2.4461,0.003333333,0.020833333,0.0325,0.025,5.275,3.750833333,0,-21.0908,80.30074167,136.1297167,5.668802083,14.1621875,-4.752708333
4.8456,0.014166667,0.0325,0.058333333,0.053333333,6.15,3.995833333,0,-11.48805,-0.979875,117.4123417,2.95765625,-2.495104167,-15.28145833
1.3243,0.007493755,0.007493755,0.014154871,0.009159034,1.398834305,0.839300583,0,-5.916286428,6.115986678,253.280766,1.620056203,-0.741413405,-15.82920483
3.3774,0.024166667,0.025,0.030833333,0.03,3.275,2.025,0.006666667,14.759425,16.04311667,102.0397667,-4.505,1.92296875,-14.8821875
1.3203,0.010833333,0.014166667,0.013333333,0.009166667,0.983333333,0.584166667,0,-5.56105,25.81876667,89.304075,1.075625,4.7253125,-15.23125
3.6255,0.043333333,0.079166667,0.09,0.095,2.266666667,1.475833333,0,-5.312933333,8.133791667,63.82776667,1.332447917,-0.004270833,-15.578125
1.8536,0.018333333,0.034166667,0.025833333,0.025,4.191666667,2.4775,0,-8.880641667,10.478825,112.2467667,1.864895833,0.35109375,-15.38302083
1.4809,0.028333333,0.043333333,0.059166667,0.065833333,1.691666667,0.864166667,0,-6.0689,1.539008333,311.6027333,1.337135417,-1.674322917,-15.75791667
1.7969,0.0125,0.034166667,0.0375,0.034166667,1.25,0.571666667,0,-3.998183333,1.926941667,110.597575,0.749270833,-1.845989583,-15.76322917
1.6674,0.013333333,0.02,0.025,0.033333333,2.975,1.81,0,-0.355416667,21.93543333,140.7086667,-0.25265625,3.193020833,-14.12854167
2.1608,0.028309742,0.0632806,0.04746045,0.034970858,5.170691091,3.733555371,0,4.211656953,-2.541257286,268.350741,-1.675062448,-2.663249376,-15.49104913
1.7142,0.026666667,0.034166667,0.046666667,0.046666667,3.141666667,1.61,0.020833333,-7.774341667,40.13485,102.793825,1.74515625,7.702708333,-12.56203125
1.9612,0.008333333,0.025833333,0.040833333,0.035,1.975,1.27,0.003333333,-13.6193,33.81445,264.9263667,3.399791667,6.5340625,-13.49666667
1.7221,0.026666667,0.025833333,0.0275,0.030833333,2.508333333,1.424166667,0,2.610175,25.03270833,118.9344,-1.0034375,4.4134375,-14.65239583
1.3701,0.013333333,0.025833333,0.03,0.033333333,2.791666667,1.5925,0,-10.05676667,23.74785,164.435375,2.381875,4.271041667,-14.93390625
2.4883,0.015,0.0575,0.065,0.0625,3.241666667,2.274166667,0,-8.780583333,17.66879167,282.1119917,2.103333333,2.45140625,-14.87302083
1.1045,0.011666667,0.0175,0.023333333,0.023333333,2.325,1.528333333,0,-7.1462,31.57038333,49.39914167,1.651354167,6.128645833,-14.6946875
2.9803,0.013333333,0.018333333,0.021666667,0.021666667,1.616666667,1.165833333,0,-7.0366,14.51455,99.04971667,1.553125,1.672083333,-15.425625
3.9744,0.019166667,0.038333333,0.049166667,0.055,4.325,2.756666667,8.33E-04,-4.819366667,21.50071667,110.0265667,0.769427083,3.28546875,-14.32661458
5.0915,0.040799334,0.0632806,0.089092423,0.085761865,4.404662781,2.118234804,0.0316403,-10.47425479,28.6750791,216.9450708,2.65684846,5.061667361,-13.81921316
1.5832,0.0175,0.024166667,0.015833333,0.02,5.266666667,3.185833333,0,-4.241066667,-15.53775,113.74845,0.604791667,-6.2334375,-14.59427083
1.2197,0.004166667,0.010833333,0.023333333,0.024166667,1.275,0.819166667,0,-4.555808333,24.744775,226.1560833,0.8953125,4.609427083,-15.23338542
1.3916,0.005833333,0.020833333,0.03,0.02,2.825,1.6125,0,-11.6462,3.6499,255.4683917,2.863802083,-1.23640625,-15.48645833
3.7821,0.018333333,0.043333333,0.04,0.0375,4.475,3.08,0,-22.39625833,0.503516667,140.879125,5.746614583,-1.883385417,-14.61791667
2.208,0.028333333,0.055833333,0.0525,0.0875,5.8,3.9475,0.05,-3.303583333,9.09575,171.0480083,0.737239583,0.372083333,-15.00427083
5.4736,0.029166667,0.0425,0.060833333,0.0775,5.325,3.44,0,-14.4814,-2.473475,97.84788333,3.655885417,-3.018020833,-14.93296875
4.1075,0.02,0.029166667,0.045,0.044166667,4.241666667,2.839166667,0,-15.18260833,13.30175833,101.8140167,3.6821875,1.359739583,-15.01911458
1.3717,0.009166667,0.011666667,0.025833333,0.019166667,2.208333333,1.4875,0.001666667,-6.777875,14.789975,244.50215,1.59828125,1.7184375,-14.90578125
1.3121,0.015,0.025,0.029166667,0.039166667,4.341666667,3.258333333,0,-4.5823,30.98049167,120.0027583,0.88625,6.188020833,-14.630625
2.6849,0.015,0.008333333,0.016666667,0.011666667,1.291666667,0.855833333,0,-5.239508333,5.92645,94.542275,1.092916667,-0.571145833,-15.85302083
1.5043,0.013333333,0.020833333,0.026666667,0.030833333,3.283333333,2.14,0,-1.703233333,20.21998333,106.5082167,0.077916667,3.286041667,-15.19541667
1.0032,0.009174312,0.01501251,0.032527106,0.025854879,3.903252711,2.858215179,0,-20.30967473,28.91211009,276.6236614,5.2301397,5.110352377,-14
4.8888,0.0425,0.079166667,0.099166667,0.0975,5.55,3.161666667,0.0425,-10.70200833,24.98023333,190.599375,2.8253125,3.895260417,-14.21828125
4.8985,0.013322231,0.034138218,0.038301415,0.037468776,1.207327227,0.876769359,0.023313905,-10.72087427,30.37441299,267.1819817,2.544910491,4.157212739,-12.43396128
1.2764,0.0025,0.005,0.004166667,0.0025,1.825,1.393333333,0,-8.206616667,5.712166667,116.6306,1.86890625,-0.82609375,-15.75614583
1.3807,0.004170142,0.011676397,0.020850709,0.020016681,1.334445371,0.8323603,0,-4.514837364,22.33710592,91.14084237,0.952929525,3.719557965,-15.30478524
1.5432,0.02,0.021666667,0.021666667,0.020833333,2.025,1.369166667,8.33E-04,-4.671525,5.627166667,92.05884167,0.968333333,-0.652708333,-15.80442708
1.4646,0,0,0,0,1.05,0.715,0,-5.850858333,3.360575,8.604183333,1.4984375,-0.665052083,-15.84671875
3.5674,0.011666667,0.039166667,0.065833333,0.065,2.866666667,1.635833333,0.001666667,-5.357558333,29.01704167,233.5176583,1.2928125,5.119322917,-13.86880208
1.9816,0.009991674,0.020815987,0.04746045,0.040799334,2.597835137,1.706078268,0,-7.652581182,39.16302248,235.3931474,1.833576187,7.762541632,-12.92563489
1.5527,0.006666667,0.009166667,0.019166667,0.018333333,3.191666667,1.918333333,0,-5.1741,40.11174167,170.584125,1.054791667,8.12453125,-13.306875
1.3906,0.01,0.015833333,0.021666667,0.0125,1.141666667,0.874166667,0,-7.429633333,5.142033333,100.7400833,1.777291667,-0.506979167,-15.76552083
3.1788,0.025,0.025833333,0.0225,0.018333333,1.283333333,0.761666667,0,-3.960308333,2.887308333,28.00379167,0.941979167,-1.100885417,-15.83302083
1.3573,0.011676397,0.011676397,0.014178482,0.015846539,1.768140117,1.2235196,0,-4.671576314,5.243169308,45.23717264,0.999791493,-0.788365304,-15.85295038
1.7348,0.013333333,0.018333333,0.020833333,0.025833333,4.225,2.6475,0,20.89466667,18.56638333,80.72561667,-5.926197917,2.526302083,-13.72520833
3.6593,0.015,0.026666667,0.019166667,0.025833333,3.975,2.780833333,0,-7.772975,5.185,83.947475,1.862552083,-0.89953125,-15.68677083
4.1826,0.01498751,0.04662781,0.049125729,0.058284763,4.462947544,2.669442132,0,-1.940457952,20.43323064,92.06654455,0.227466694,3.100281016,-15.13629267
1.9659,0.015,0.033333333,0.0375,0.043333333,5.433333333,3.804166667,0.003333333,10.8241,-1.159675,192.8027083,-3.32453125,-2.63953125,-14.96458333
1.5555,0.0125,0.019166667,0.03,0.024166667,2.758333333,2.24,0,-5.73995,1.758525,264.7825,1.3234375,-1.274947917,-15.76208333
1.8496,0.015833333,0.036666667,0.065,0.055,5.008333333,2.9875,0.034166667,-5.884341667,20.42146667,174.7898917,1.34609375,3.034114583,-15.15125
3.0305,0.013333333,0.019166667,0.03,0.028333333,2.216666667,1.035,0,-10.2299,7.637991667,104.8582917,2.65296875,-0.25140625,-15.53140625
1.5555,0.008333333,0.013333333,0.019166667,0.0125,1.291666667,0.9075,0,-5.363883333,1.571841667,256.4604417,1.107447917,-1.860052083,-15.74880208
1.3837,0.009166667,0.0125,0.0225,0.0125,0.716666667,0.4575,0,-4.115375,22.54770833,90.54575,0.886354167,4.233697917,-15.405
2.4818,0.006661116,0.009991674,0.013322231,0.009159034,0.899250624,0.708576187,0,-6.2677602,7.076111574,45.566403,1.339925062,-0.455453789,-15.81218776
2.9518,0.003333333,0.009166667,0.015833333,0.011666667,2.408333333,1.364166667,0,-8.467741667,4.053125,168.971175,2.171302083,-1.221510417,-15.68666667
1.2861,0.01000834,0.011676397,0.015846539,0.006672227,1.476230192,0.849874896,0,-8.046839033,8.207139283,74.21788157,1.965179316,-0.015794412,-15.73801084
1.6877,0.01501251,0.027522936,0.020850709,0.01501251,0.867389491,0.643035863,0,-6.023911593,5.21969975,337.8662219,1.408361134,-0.822404087,-15.80707882
3.4846,0.025,0.039166667,0.016666667,0.024166667,4.608333333,3.1475,0,18.5005,0.719358333,186.5399917,-5.336458333,-2.00296875,-14.73265625
1.4267,0.023333333,0.031666667,0.034166667,0.030833333,6.333333333,5.019166667,0.003333333,13.67708333,0.8927,132.2818917,-4.19125,-1.93515625,-13.65171875
1.2844,0.015,0.011666667,0.016666667,0.019166667,1.241666667,0.790833333,0,-7.060316667,4.899925,95.10779167,1.593958333,-0.941145833,-15.77760417
1.721,0.035,0.051666667,0.04,0.036666667,5.341666667,3.723333333,8.33E-04,1.276683333,-1.673508333,172.8239667,-0.796770833,-2.7175,-14.78083333
1.4573,0.026644463,0.032472939,0.025811823,0.023313905,2.589508743,2.106577852,0,-9.603388843,32.86746045,63.93821815,2.233034971,6.504891757,-14.04189217
3.382,0.004166667,0.01,0.010833333,0.005,1.283333333,0.919166667,0,-5.104858333,4.23845,39.60961667,1.30625,-0.444010417,-15.83979167
1.5757,0.006666667,0.014166667,0.023333333,0.013333333,4.833333333,3.169166667,0,-22.99315833,-0.778166667,203.085575,5.825729167,-2.508333333,-14.224375
1.525,0.009166667,0.015833333,0.0175,0.0175,1.416666667,0.776666667,0,-7.745616667,4.32995,68.81240833,1.914270833,-0.97796875,-15.72776042
4.2498,0.021666667,0.026666667,0.014166667,0.029166667,1.925,1.188333333,0,-15.6631,69.54310833,318.2697417,4.064791667,12.95932292,-6.818385417
1.3757,0.014166667,0.013333333,0.045,0.033333333,1.283333333,0.926666667,0,-6.120133333,14.49696667,212.7347417,1.452916667,1.57,-15.720625
1.9098,0.025020851,0.057547957,0.07589658,0.07589658,7.706422018,5.079232694,0.040867389,-7.041726439,18.55740617,195.5599583,1.549520434,2.449645538,-14.39152419
1.723,0.026666667,0.030833333,0.026666667,0.025,5.708333333,3.384166667,0,4.830825,4.031833333,128.9655667,-1.889895833,-1.34296875,-15.48703125
1.4444,0.014166667,0.009166667,0.023333333,0.020833333,1.791666667,1.251666667,0,-3.282858333,7.269758333,58.58034167,0.43796875,-0.434375,-15.91208333
3.8597,0.018315018,0.032967033,0.034798535,0.027472527,4.102564103,2.781135531,0,19.24526557,8.451309524,143.1509524,-5.175022894,0.987809066,-14.71840659
2.094,0.011666667,0.019166667,0.0275,0.024166667,5.675,4.725,0,22.86429167,-1.369208333,50.79135833,-6.650729167,-2.670052083,-14.24963542
1.5689,0.020850709,0.031693078,0.030025021,0.022518766,2.226855713,1.507089241,0,-14.70057548,38.90897415,65.90724771,3.750469141,7.940054212,-12.49040867
1.7077,0.01,0.025833333,0.0275,0.014166667,1.775,1.178333333,0,-1.429075,20.988,333.1225167,-0.026197917,3.500572917,-15.61354167
1.7676,0.011666667,0.020833333,0.02,0.024166667,2.041666667,1.201666667,0,-3.57045,8.3477,221.008625,0.729791667,-0.116354167,-15.9225
2.2326,0.019966722,0.054908486,0.029118136,0.03078203,4.126455907,2.934276206,0.03078203,-8.581622296,40.42445923,103.6109401,2.053452579,7.802776622,-12.19472754
4.0053,0.009174312,0.033361134,0.040033361,0.031693078,1.334445371,0.711426188,0,-3.290567139,8.558882402,14.04900751,0.577408257,-0.070527523,-16.00244996
1.2994,0.018333333,0.021666667,0.021666667,0.019166667,2.941666667,1.643333333,0,-15.697175,22.08186667,134.7124833,4.01203125,3.737604167,-14.74895833
3.9731,0.027477102,0.098251457,0.136552873,0.126561199,7.618651124,4.527060783,0.057452123,-9.174213156,35.53589509,209.6679101,2.17110741,6.200405912,-12.16470649
3.0464,0.008333333,0.019166667,0.028333333,0.035833333,3.05,1.999166667,0,-12.48471667,18.78123333,34.53356667,3.075104167,2.6153125,-14.89994792
3.8947,0.039166667,0.063333333,0.043333333,0.0525,2.925,1.944166667,0.001666667,-21.79989167,11.884925,158.2380667,5.566614583,1.090885417,-14.22619792
1.5218,0.006666667,0.013333333,0.015833333,0.015,1.45,0.923333333,0,-1.04125,21.294475,21.28710833,-0.1315625,3.60671875,-15.57161458
3.5362,0.017529215,0.024207012,0.013355593,0.015859766,4.966611018,2.797161937,0,5.864282137,13.12201169,98.71125209,-2.140964107,1.092028381,-15.18807387
1.8029,0.010833333,0.018333333,0.0175,0.021666667,0.925,0.6125,0,-3.608641667,29.68986667,48.85076667,0.76015625,5.800364583,-14.88036458
2.3526,0.002497918,0.003330558,0.007493755,0.004163197,1.207327227,0.854288093,0,-5.417085762,4.782647794,28.60422981,1.385460033,-0.282785179,-15.83836386
3.7115,0.022481266,0.041631973,0.049125729,0.04746045,4.596169858,3.721065779,0,5.74113239,5.682106578,43.70718568,-1.981838052,-0.837375104,-15.3807244
4.0858,0.010824313,0.013322231,0.01498751,0.01582015,2.148209825,1.076602831,0.002497918,-34.68278934,47.32741049,25.79694421,8.705401749,6.548761449,-9.987666528
1.618,0.016666667,0.0225,0.023333333,0.0375,4.333333333,3.249166667,0,13.82609167,-3.041958333,138.7711083,-4.208489583,-3.059322917,-14.87270833
4.3067,0.010833333,0.0325,0.051666667,0.045833333,1.916666667,1.000833333,0.003333333,-8.430025,23.90589167,287.103625,1.906145833,3.61203125,-13.94703125
3.8051,0.031693078,0.030025021,0.041701418,0.046705588,2.927439533,1.981651376,8.34E-04,5.23528774,4.505346122,111.4344621,-2.190836113,-0.81766055,-14.87374896
1.9227,0.024166667,0.029166667,0.058333333,0.065833333,2.983333333,1.366666667,0,-4.095083333,1.436591667,316.7383917,0.831458333,-1.797552083,-15.79333333
2.5437,0.0175,0.024166667,0.039166667,0.053333333,3.041666667,1.963333333,0,-17.91705833,-5.700516667,110.70155,4.643333333,-3.3521875,-14.198125
1.2799,0.016638935,0.012479201,0.031613977,0.03078203,2.321131448,1.673876872,0,-5.703652246,15.46018303,105.579609,1.255927621,1.908017887,-15.74729617
2.3509,0.003333333,0.0025,0.008333333,0.005,1.458333333,1.016666667,0,-7.988733333,24.40503333,111.1877333,2.016875,4.496666667,-15.15651042
2.0046,0.023333333,0.0725,0.045833333,0.041666667,4.325,2.23,0.045,-4.407991667,27.25911667,191.097025,0.82359375,4.598177083,-13.2953125
2.0217,0.020850709,0.018348624,0.012510425,0.023352794,3.169307756,2.225187656,8.34E-04,-29.40883236,45.39765638,58.30381151,6.677700167,6.239001251,-10.30895538
1.9726,0.025833333,0.044166667,0.050833333,0.051666667,2.066666667,1.305833333,0,-0.951925,1.316866667,96.350125,-0.121614583,-2.131770833,-15.69182292
2.767,0.024166667,0.0525,0.046666667,0.0525,6.1,4.670833333,0,-7.91535,-0.909375,116.6514833,1.813385417,-2.04703125,-15.46244792
3.9839,0.031666667,0.036666667,0.059166667,0.060833333,3.075,1.9425,0.005833333,-28.97095833,34.098825,312.4670083,7.198802083,5.75390625,-12.34588542
3.0164,0.0125,0.019166667,0.020833333,0.014166667,1.6,0.978333333,0.003333333,-9.319266667,7.008008333,88.62000833,2.118333333,-0.355729167,-15.65552083
3.8761,0.019166667,0.040833333,0.053333333,0.048333333,4.425,2.460833333,0.0025,-12.4277,31.78060833,317.3635583,3.181354167,6.235833333,-14.1390625
1.9666,0.0225,0.056666667,0.036666667,0.0425,1.841666667,1.01,0,-15.61845,3.009716667,259.48935,3.99578125,-1.38609375,-15.22833333
1.8841,0.010833333,0.028333333,0.031666667,0.030833333,2.941666667,1.646666667,0,-2.597425,7.688075,340.024175,0.201510417,-0.315572917,-15.98322917
1.8751,0.010833333,0.023333333,0.023333333,0.0125,6.433333333,4.415,0,-22.6226,5.32115,163.4464833,5.728697917,-0.808125,-14.41630208
2.1313,0.0475,0.055833333,0.058333333,0.0775,3.066666667,1.79,0,-3.853675,6.675683333,168.6286083,0.791197917,-0.39578125,-15.72807292
2.0497,0.018333333,0.03,0.030833333,0.029166667,2.991666667,1.939166667,0,-2.09205,2.4765,112.3213833,0.189479167,-1.813802083,-15.77270833
2.3786,0.006666667,0.014166667,0.005833333,0.004166667,2.016666667,0.7975,0,-7.176725,6.982141667,40.812875,1.6009375,-0.417760417,-15.7940625
1.5743,8.34E-04,8.34E-04,0.006672227,0.002502085,1.042535446,0.669724771,0,-3.500258549,4.032560467,20.48885738,0.851021685,-0.497810676,-15.89824854
3.4733,0.010833333,0.023333333,0.0375,0.0425,1.683333333,1.135,0,-14.00804167,26.65278333,261.2167917,3.45640625,4.24984375,-13.62338542
2.9729,0.03,0.06,0.035833333,0.035833333,5.025,3.2725,0,3.751275,23.35183333,135.846425,-1.246666667,3.86671875,-14.06005208
3.1669,0.014166667,0.024166667,0.024166667,0.029166667,1.308333333,0.689166667,0,-6.39395,11.62091667,117.1636917,1.4003125,0.88078125,-15.26864583
3.3827,0.008333333,0.0225,0.0275,0.0325,3.441666667,2.029166667,0,-10.062325,13.486925,248.0582167,2.577864583,1.435052083,-15.65239583
1.4297,0.009166667,0.010833333,0.0175,0.011666667,2.266666667,1.5225,0,-6.506108333,3.009516667,159.5745583,1.6471875,-1.524895833,-15.75229167
3.1321,0.016666667,0.018333333,0.03,0.033333333,1.591666667,1.085833333,0,-15.15536667,16.14763333,260.36455,3.958072917,2.042447917,-14.81864583
3.4556,0.011676397,0.01501251,0.019182652,0.016680567,2.643869892,1.281067556,0,-5.069783153,-1.955696414,198.0004254,1.086374062,-2.933590492,-15.54295246
1.9727,0.023333333,0.021666667,0.03,0.0325,1.683333333,1.023333333,8.33E-04,2.955091667,3.560083333,112.11545,-1.208489583,-1.253541667,-15.76484375
3.4702,0.015833333,0.035,0.050833333,0.046666667,2.491666667,1.774166667,0,-6.417116667,13.460575,232.187775,1.400729167,1.317447917,-15.3071875
3.535,0.032527106,0.048373645,0.060050042,0.0558799,2.435362802,1.409507923,0,-18.19878232,5.049040867,165.8075229,4.641055046,-0.742441618,-14.94657006
2.9893,0.005838198,0.020850709,0.014178482,0.014178482,1.234361968,0.688907423,0,-8.648156797,0.651267723,155.9410842,2.082725188,-2.003336113,-15.57980609
3.3691,0.040799334,0.04746045,0.037468776,0.037468776,3.288925895,2.121565362,0,5.354912573,14.11393838,137.6688926,-1.605537052,1.423449209,-14.41860949
3.764,0.020815987,0.04662781,0.032472939,0.026644463,3.380516236,2.360532889,8.33E-04,-0.42376353,24.63877602,261.6507244,-0.06260408,4.748803081,-15.005204
1.8928,0.025,0.061666667,0.061666667,0.06,7.7,4.814166667,0.049166667,-6.19175,28.31100833,176.215575,1.180104167,4.856822917,-13.45796875
2.1135,0.008326395,0.044129892,0.048293089,0.035803497,2.855953372,1.760199833,0,-1.767169026,5.855337219,10.56344713,0.067703997,-0.561303081,-15.98579309
3.2951,0.016666667,0.028333333,0.033333333,0.033333333,4.441666667,2.670833333,0,-13.18345833,24.2269,280.4779583,3.26875,3.943229167,-14.236875
3.3596,0.005,0.016666667,0.016666667,0.016666667,1.591666667,0.77,0,-1.615416667,18.26540833,33.69155833,0.057604167,2.622760417,-15.84536458
3.2939,0.016680567,0.023352794,0.048373645,0.043369475,0.942452043,0.564637198,0,-5.944753962,8.194345288,59.20662219,1.432964971,-0.180984153,-15.81531485
2.1717,0.025833333,0.044166667,0.0675,0.058333333,3.308333333,2.458333333,0,-9.202633333,6.228016667,306.4922833,2.221770833,-0.485729167,-15.60864583
3.3884,0.0225,0.03,0.015833333,0.015,4.433333333,2.339166667,0,-7.769633333,18.12783333,312.95975,1.701927083,2.625520833,-15.55401042
3.5511,0.0125,0.045,0.035,0.035833333,3.291666667,2.055833333,0.005,-12.427175,62.89695833,175.7085667,3.162135417,12.30125,-8.601041667
4.4789,0.02,0.029166667,0.053333333,0.068333333,4.425,2.425,0,-6.358925,15.073425,119.06375,1.363177083,1.613385417,-15.20614583
1.6556,0.026666667,0.045833333,0.05,0.066666667,1.291666667,0.940833333,0,-5.760533333,-0.185783333,310.1878667,1.2884375,-2.313020833,-15.66942708
3.3289,0.001668057,0.01000834,0.021684737,0.007506255,1.1676397,0.875729775,0,-5.206280234,9.245396163,43.57663053,1.047174729,0.140429525,-15.88771893
2.0903,0.011666667,0.030833333,0.030833333,0.031666667,4.6,8.03,0,-4.088591667,12.38238333,286.8238333,0.92703125,1.483020833,-15.69078125
